Company Name,Fuel Type,Seller Type,Transmission,Owner
Tata,Diesel,Individual,Manual,First Owner
Hyundai,CNG,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Hyundai,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Third Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Fourth & Above Owner
Honda,Petrol,Individual,Automatic,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Skoda,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Skoda,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Automatic,First Owner
Honda,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Toyota,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,Second Owner
Renault,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,LPG,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Automatic,First Owner
Hyundai,Diesel,Dealer,Automatic,First Owner
Maruti,CNG,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Toyota,Petrol,Dealer,Manual,First Owner
Volkswagen,Petrol,Dealer,Automatic,First Owner
Volkswagen,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Toyota,Petrol,Dealer,Manual,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Volkswagen,Petrol,Dealer,Manual,First Owner
Skoda,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,Second Owner
Volkswagen,Petrol,Dealer,Manual,Second Owner
Skoda,Petrol,Dealer,Automatic,Second Owner
Tata,Diesel,Individual,Manual,Third Owner
Hyundai,Diesel,Individual,Manual,First Owner
Land,Diesel,Individual,Automatic,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Petrol,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,Second Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,Second Owner
Toyota,Diesel,Individual,Automatic,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Honda,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Toyota,Diesel,Individual,Automatic,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Volkswagen,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Volkswagen,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Maruti,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Fiat,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Ford,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Renault,Petrol,Dealer,Automatic,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Renault,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Automatic,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Toyota,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Mahindra,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,Third Owner
Renault,Petrol,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Petrol,Individual,Automatic,First Owner
Fiat,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Third Owner
Fiat,Diesel,Individual,Manual,First Owner
Maruti,CNG,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Tata,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Ford,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Mercedes-Benz,Diesel,Individual,Automatic,Second Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,First Owner
Ford,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Toyota,Petrol,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Toyota,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Tata,Diesel,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Automatic,Third Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,CNG,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Chevrolet,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Second Owner
Renault,Diesel,Dealer,Manual,Second Owner
Mercedes-Benz,Diesel,Dealer,Automatic,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Chevrolet,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Trustmark Dealer,Automatic,First Owner
Maruti,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Skoda,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Diesel,Trustmark Dealer,Manual,First Owner
Renault,Diesel,Dealer,Manual,Second Owner
Mercedes-Benz,Diesel,Dealer,Automatic,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Chevrolet,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Trustmark Dealer,Automatic,First Owner
Maruti,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Skoda,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Diesel,Trustmark Dealer,Manual,First Owner
Volkswagen,Diesel,Dealer,Automatic,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Volkswagen,Diesel,Dealer,Automatic,First Owner
Volkswagen,Diesel,Dealer,Automatic,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Volkswagen,Petrol,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Tata,Petrol,Dealer,Manual,First Owner
Toyota,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Volkswagen,Diesel,Dealer,Manual,First Owner
Skoda,Diesel,Dealer,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,Fourth & Above Owner
Renault,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Fourth & Above Owner
Ford,Diesel,Individual,Manual,Second Owner
Audi,Diesel,Individual,Automatic,First Owner
Mahindra,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Audi,Diesel,Individual,Automatic,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
BMW,Diesel,Individual,Automatic,First Owner
Toyota,Petrol,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Fiat,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Automatic,Fourth & Above Owner
Tata,Diesel,Individual,Manual,First Owner
Land,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Ford,Diesel,Individual,Automatic,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Honda,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Skoda,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Ford,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Mitsubishi,Diesel,Dealer,Manual,Second Owner
Ford,Diesel,Dealer,Manual,First Owner
Mercedes-Benz,Diesel,Dealer,Automatic,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
Honda,Petrol,Trustmark Dealer,Automatic,First Owner
Chevrolet,Diesel,Individual,Manual,First Owner
BMW,Diesel,Individual,Automatic,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Chevrolet,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Trustmark Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Petrol,Trustmark Dealer,Automatic,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,Fourth & Above Owner
Maruti,Diesel,Individual,Manual,Third Owner
Ford,Diesel,Individual,Automatic,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Nissan,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,Second Owner
Skoda,Diesel,Individual,Automatic,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Skoda,Diesel,Individual,Automatic,Third Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Honda,Diesel,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Audi,Petrol,Individual,Automatic,First Owner
Honda,Diesel,Dealer,Manual,First Owner
Toyota,Petrol,Individual,Automatic,Third Owner
Honda,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Diesel,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Mahindra,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Tata,Petrol,Dealer,Manual,Second Owner
Audi,Diesel,Dealer,Automatic,First Owner
Audi,Petrol,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,Second Owner
Ford,Diesel,Dealer,Manual,First Owner
Datsun,Petrol,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Renault,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Land,Diesel,Dealer,Automatic,First Owner
Renault,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Volkswagen,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Chevrolet,Diesel,Dealer,Automatic,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Volkswagen,Petrol,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,Third Owner
Ford,Diesel,Dealer,Manual,First Owner
Ford,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Mercedes-Benz,Diesel,Individual,Automatic,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Third Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Automatic,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Honda,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Automatic,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Datsun,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,Second Owner
Skoda,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Third Owner
Ford,Diesel,Individual,Manual,First Owner
Maruti,CNG,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Fourth & Above Owner
Maruti,CNG,Individual,Manual,Second Owner
Volkswagen,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Nissan,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
BMW,Diesel,Individual,Automatic,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,Second Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Renault,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Petrol,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Fourth & Above Owner
Renault,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,Third Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Third Owner
Tata,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,Second Owner
Maruti,Petrol,Dealer,Manual,Second Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Individual,Manual,Third Owner
Nissan,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Dealer,Manual,First Owner
Chevrolet,Petrol,Dealer,Manual,First Owner
Honda,Diesel,Dealer,Manual,First Owner
